,x1,x2,y
0,4.475985828629211,1.610147061735231,1
1,0.30970950178710144,2.7896693284434577,1
2,4.398343590329916,3.946847483414671,1
3,-0.6608528545440715,2.8015658097081984,1
4,4.044945018364763,4.343378733219034,1
5,0.5142741740870269,2.4615412963779773,1
6,-0.3289895045815503,2.5027905425223103,1
7,0.5454786705527392,3.286904958239242,1
8,-0.11232492258356408,3.647448920984405,1
9,2.717845046994012,3.4304146151081216,1
10,-0.52360663418822,2.913894829488438,1
11,1.3443001456033121,2.9803063665110185,1
12,2.141079144402977,4.664283669071525,1
13,1.6168080150503124,0.30862197453694096,1
14,4.310099095798937,2.1725777188126063,1
15,-0.8792858200453748,3.831344694969066,1
16,0.7805833752184477,2.271555705562047,1
17,0.9213913803894715,5.457097133283282,1
18,0.7405168706391985,3.5451413342206175,1
19,3.6891040783680147,5.26715763659306,1
20,1.0092462937018438,2.159603944175307,1
21,2.9712890762401134,3.959159871509557,1
22,1.7599590885211587,4.690972294840049,1
23,2.7570509096101885,0.3135659532025241,1
24,3.1887507540182725,2.7003198298027455,1
25,-0.34704382774593445,3.4138143621481953,1
26,-0.426963166139704,2.2319631879542605,1
27,4.819103053319351,2.286946040789836,1
28,0.3215318651173784,1.140041657216795,1
29,4.862112009306748,2.6346939927732063,1
30,0.9653142426186112,1.0598852190649792,1
31,0.5581909245694698,1.7735619717112943,1
32,2.2318476592416956,3.918192968212693,1
33,-0.69646720839266,1.8504209885368617,1
34,2.9259604590489756,5.45692220925143,1
35,2.050176366726121,4.0932998591723,1
36,-0.3849549177109306,2.210611189232412,1
37,-0.2488132702567083,4.888805276367887,1
38,3.189065926005582,3.3643943371320173,1
39,0.8069117841657394,2.741289409609041,1
40,0.8033576605440946,5.612648021889861,1
41,4.312919717189069,4.083473369958988,1
42,0.27382706710490234,3.9024273321507623,1
43,0.9896844780584153,4.1974195260503055,1
44,3.1737081903062796,1.078054905527222,1
45,4.00910617134146,1.2113703306522112,1
46,-0.2810427145693788,3.4685075946379267,1
47,-0.5141215542749644,3.5548766253727084,1
48,2.769441874488416,5.642276343316082,1
49,2.614489385072357,2.918783740519319,1
50,4.5119320790697675,2.175764531312445,1
51,-0.11681026235044079,4.461703312885604,1
52,-0.030243393674860952,4.817800871296816,1
53,0.764730922831341,4.044690706343952,1
54,-0.17851208613258596,4.619231106820581,1
55,2.343480280543102,1.175283882967148,1
56,4.060667539982436,0.9620784836907248,1
57,-0.5414129475762377,3.601371544910937,1
58,2.4420946074557204,5.066770339500085,1
59,-0.4380105619124892,1.6269387209777744,1
60,4.413224333757033,2.112804260964871,1
61,3.7274070297705384,5.21535582956681,1
62,3.077762221796438,4.3685036133136235,1
63,2.922603495176947,0.5750393745558564,1
64,0.41021204383758647,2.417464016234833,1
65,3.1937045890128903,0.9549662960746206,1
66,2.494401070277973,0.3363499031706674,1
67,2.888705791609137,5.7604111356317205,1
68,2.8856295782086328,5.210733343136773,1
69,4.833572551026813,2.4208305443506206,1
70,0.6317809957035543,4.073781874028579,1
71,0.6936284296871618,2.1578871326161027,1
72,-0.3208830493246222,2.1158439265767592,1
73,1.0316606171613678,0.431839376962754,1
74,-0.8256118542564097,2.064873067052482,1
75,-0.9337423859265586,2.654132531333873,1
76,0.045563687110742546,1.953323528315284,1
77,1.067093182796138,0.9801681182154827,1
78,2.535841012316764,0.23176590186595414,1
79,3.118506355340621,4.211768592571197,1
80,3.2850483212322716,3.6052117017478102,1
81,-0.5871958146147365,3.574831405511527,1
82,0.3564330081769349,2.2546064492971687,1
83,4.038118664439635,4.717151146508965,1
84,0.7511627492915864,5.372799274510081,1
85,4.869411611925635,3.3417757825649157,1
86,-0.23310877387856022,1.7531245325268925,1
87,0.3219465613214594,1.8398950257089892,1
88,0.5022796605214124,3.1230601650285417,1
89,3.3882504094198858,3.7862812185760113,1
90,1.3906935090459975,2.4045730172634494,1
91,0.6002520193792584,2.3944292852905527,1
92,0.20029444810295494,5.356999455026201,1
93,-0.04948444770535798,4.498441464965578,1
94,2.575572928578343,0.4020779963460721,1
95,2.138117299570438,3.5448740215085395,1
96,1.7447491600622174,2.3937990362001735,1
97,1.2371102175713884,1.4653908770377144,1
98,1.2191516921278263,2.744578387792849,1
99,-0.283664147803943,3.542984700879833,1
100,4.728707606397961,-0.9974804381241974,2
101,2.941379142235753,-1.8085449591822254,2
102,2.58599949539019,-0.2820941829163738,2
103,3.4099521324549102,-0.4633653496183311,2
104,3.3057390934091435,-2.4994619865164482,2
105,5.258618571629999,-2.137415187006065,2
106,2.5629567326933955,0.2491428314651798,2
107,2.8942749925917197,-1.6235370894897256,2
108,2.4766106171804783,-1.254475812995537,2
109,4.522058147901873,-0.7139806446936827,2
110,4.816272036821717,-2.3608534028155503,2
111,5.900904950458843,-1.2916515979503953,2
112,2.7489499466312615,0.05613046450869952,2
113,4.559373273465772,-0.7386487366220258,2
114,4.030149601917841,-0.9468910399988094,2
115,4.462248398221172,0.26345708294177705,2
116,3.1049013445581486,0.5713831197451507,2
117,4.506329903597232,-1.3353530290832607,2
118,4.074034070254543,-1.8354548380257947,2
119,3.7991073353719336,-2.2697930756654294,2
120,4.1168749444302355,0.9479808677711266,2
121,2.7784283880615774,0.3786173924618519,2
122,5.835903354189263,-1.1869590146765021,2
123,5.996804356539803,-0.9957277822529758,2
124,2.4547241371241193,-2.0967084266650153,2
125,2.004430265667606,-1.0131420807501057,2
126,4.608062397590997,-2.111579882447172,2
127,3.3799820312688045,-0.6820772192645088,2
128,5.601809376344548,-1.2879425883243234,2
129,2.488188502881698,-0.8798972221888394,2
130,4.349242682142862,-1.0682598307449735,2
131,4.149067206187022,0.8955640165523393,2
132,4.881775540111548,-2.490235978029517,2
133,3.6588346814034103,-1.898290993278881,2
134,5.475249798357893,-2.1068954797881405,2
135,2.6789654383136035,0.38504675066600336,2
136,2.429974691977145,-1.0985285423487863,2
137,4.245025307002749,0.03326712353775796,2
138,4.361100915233401,0.13256852805381425,2
139,3.104613705698558,-1.2156997437081785,2
140,2.994957523868802,-1.6006053826550675,2
141,5.792786769512265,-1.6178015116285356,2
142,5.013509027238886,-0.376015079570979,2
143,3.5152256850299906,-2.6851156581625517,2
144,3.4567270008265196,-2.045617270866577,2
145,5.252981678784233,0.3847348575506764,2
146,4.840899779571672,-1.3539375318176696,2
147,3.2146362671152895,-2.249104276367194,2
148,5.194381719490588,-1.6699126853057307,2
149,5.120899261504951,0.2473339276416504,2
150,2.9580188146256132,-1.8863785207285027,2
151,5.48056269074732,-1.7666579645871139,2
152,3.490381558133565,-1.2733003307412831,2
153,4.0541568991839,0.9052256381955897,2
154,4.155623898147487,-1.8796848318179906,2
155,2.729934274017336,-0.5149410263869496,2
156,4.337607755256597,0.9049167025733293,2
157,4.118458376308629,-0.43175397368736645,2
158,5.733457876274702,-1.7734042560316667,2
159,5.104161805016497,0.27361346572634426,2
160,4.980441435370103,0.717800494917717,2
161,5.709301531183342,-1.5416091396600229,2
162,3.792425465294512,-2.4289969344005935,2
163,3.1908976904079864,0.44628106237742604,2
164,2.714592146836738,-0.32144293392371137,2
165,4.163925039153183,0.04671297054126611,2
166,2.9012824475993644,-0.4929792587258186,2
167,4.905085388351514,-2.356149244648841,2
168,5.6642814793463225,-0.6648573278616441,2
169,5.247590791456594,-2.1225751541922904,2
170,3.022420979364331,-2.1237425906664797,2
171,5.028604025815177,-1.0548908666389192,2
172,4.241096335630665,-2.58986959460629,2
173,4.834642404451612,-2.244837582769852,2
174,3.528520082417985,-0.19965091528141254,2
175,2.1923163728218222,-0.16450674078365268,2
176,5.809653669926188,-1.8170121028102744,2
177,2.803941804963926,0.078152842272045,2
178,4.625842831196599,-1.7726804620897776,2
179,3.8509662401342095,-1.0647154961991754,2
180,4.309261068995136,-2.3625852031646684,2
181,5.193180456758916,-2.4399765476795587,2
182,2.6167585682634082,-0.8108099503937658,2
183,3.590255706215072,-2.9509794037355808,2
184,5.9708952056886835,-1.0256617133913981,2
185,3.7320250603807095,0.9574843405206854,2
186,4.17203863744562,0.41253317687489455,2
187,5.323774932787661,0.4400571104589055,2
188,4.598586158993797,0.7730463478926288,2
189,3.9146246640953097,-0.9414822949923417,2
190,2.4482150818385717,-1.8313725376897239,2
191,3.9493441406068084,-0.6786906956945655,2
192,4.830518217959471,-1.6591461626755832,2
193,4.576077746051342,0.37890874078524783,2
194,2.678203138051481,0.014362102606742644,2
195,3.763312154999246,0.9530759870758454,2
196,5.069127252065071,-0.5694179404121176,2
197,2.2636228991301537,-0.7087429833606438,2
198,3.0013434035200697,-1.789184103537484,2
199,5.850037386981949,-0.6448438367549009,2
200,2.2532218856587285,-4.716945078701003,3
201,2.515562887232605,-2.8115590370677035,3
202,-3.968142872790806,-4.808309496939351,3
203,0.5980793111864946,-2.77614200450687,3
204,-3.930012270814111,-3.023652314613612,3
205,-3.549155281180913,-6.043627711256153,3
206,-0.7812936305667719,-3.6292522716662576,3
207,-1.4274530706805368,-4.51476574758078,3
208,-3.0325968577930746,-1.5512153595807203,3
209,-1.4848620282420155,-5.998496333141006,3
210,-3.1530652111546695,-5.249581854690401,3
211,-0.044704546912178955,-6.582690457317671,3
212,2.9808014912360203,-4.017474234001339,3
213,-0.05867003228844503,-2.32123164466707,3
214,-0.19921391090279972,-7.612753211911695,3
215,-2.734669906627711,-6.422232028647139,3
216,-3.5229996197254074,-5.690593249328001,3
217,2.620327266541363,-4.195464146085955,3
218,0.7401961758556936,-1.3384532989865732,3
219,0.8114395101287366,-7.248705298450142,3
220,-4.3133282771779164,-1.99654501258461,3
221,0.40548531355453843,-1.2775856868130795,3
222,-2.8564161342993257,-4.057393102294595,3
223,-3.7191524306340993,-3.09421181876656,3
224,0.5728603275496855,-1.069921022386914,3
225,-4.705876219423349,-3.934788360823123,3
226,1.8546070666113978,-2.3058166610555713,3
227,2.3603782601121512,-6.077271801042175,3
228,-1.1809662949888144,-0.7574705443704501,3
229,-0.01776204118017155,-3.6768084415496993,3
230,-1.9562687038595996,-3.4960413539223354,3
231,0.000245213792293697,-5.135437915959498,3
232,1.6983650669108785,-3.9116803153442836,3
233,0.8979663876084354,-2.5006980800766025,3
234,-4.3028158257583895,-2.6523473854272486,3
235,-1.8818065986070796,-5.551199872146728,3
236,-1.475436345316803,-6.474913611092644,3
237,-0.015049362697365787,-6.428895079860082,3
238,-3.3235755196644634,-3.7855573531950437,3
239,1.7778627925083867,-2.2168613506684363,3
240,-1.4560078144241757,-5.9390992574739885,3
241,-1.9492623492911791,-4.345671142872606,3
242,-2.425999209230908,-1.1450933320237389,3
243,-4.050186284549404,-6.436203039595671,3
244,0.08863948575516467,-6.625216291072558,3
245,-0.5804827958227001,-3.399171172348547,3
246,-2.0410229017686294,-2.39156239119588,3
247,1.3006560287918676,-3.518019751225597,3
248,0.07018179577638595,-0.41795419090001396,3
249,-3.1529763953566503,-6.421122970087378,3
